日期,SKU编号,商品名称,销量,单价,销售额,活动标记
2025-07-29,A004,烟酰胺原液15ml,100,149.0,14900.0,日常
2025-07-29,A005,防晒霜SPF50+ 50ml,141,129.0,18189.0,日常
2025-07-29,B001,补水面膜10片装,45,59.0,2655.0,日常
2025-07-29,B002,眼霜15ml,30,169.0,5070.0,日常
2025-07-29,B003,身体乳250ml,25,79.0,1975.0,日常
2025-07-29,B004,卸妆水500ml,20,49.0,980.0,日常
2025-07-29,B005,护手霜50g,4,35.0,140.0,日常
2025-07-29,C001,化妆棉200片,13,19.0,247.0,日常
2025-07-29,C002,唇膜5g,9,45.0,405.0,日常
2025-07-29,C003,指甲油12ml,6,29.0,174.0,日常
2025-07-29,C004,发膜200ml,5,55.0,275.0,日常
2025-07-29,C005,沐浴球,3,15.0,45.0,日常
2025-07-30,A001,爆款玻尿酸面膜,267,89.0,23763.0,日常
2025-07-30,A002,美白精华液30ml,121,199.0,24079.0,日常
2025-07-30,A003,氨基酸洁面乳120g,117,69.0,8073.0,日常
2025-07-30,A004,烟酰胺原液15ml,68,149.0,10132.0,日常
2025-07-30,A005,防晒霜SPF50+ 50ml,164,129.0,21156.0,日常
2025-07-30,B001,补水面膜10片装,37,59.0,2183.0,日常
2025-07-30,B002,眼霜15ml,21,169.0,3549.0,日常
2025-07-30,B003,身体乳250ml,19,79.0,1501.0,日常
2025-07-30,B004,卸妆水500ml,17,49.0,833.0,日常
2025-07-30,B005,护手霜50g,6,35.0,210.0,日常
2025-07-30,C001,化妆棉200片,11,19.0,209.0,日常
2025-07-30,C002,唇膜5g,8,45.0,360.0,日常
2025-07-30,C003,指甲油12ml,4,29.0,116.0,日常
2025-07-30,C004,发膜200ml,4,55.0,220.0,日常
2025-07-30,C005,沐浴球,3,15.0,45.0,日常
2025-07-31,A001,爆款玻尿酸面膜,311,89.0,27679.0,日常
2025-07-31,A002,美白精华液30ml,106,199.0,21094.0,日常
2025-07-31,A003,氨基酸洁面乳120g,87,69.0,6003.0,日常
2025-07-31,A004,烟酰胺原液15ml,87,149.0,12963.0,日常
2025-07-31,A005,防晒霜SPF50+ 50ml,156,129.0,20124.0,日常
2025-07-31,B001,补水面膜10片装,53,59.0,3127.0,日常
2025-07-31,B002,眼霜15ml,30,169.0,5070.0,日常
2025-07-31,B003,身体乳250ml,21,79.0,1659.0,日常
2025-07-31,B004,卸妆水500ml,18,49.0,882.0,日常
2025-07-31,B005,护手霜50g,5,35.0,175.0,日常
2025-07-31,C001,化妆棉200片,13,19.0,247.0,日常
2025-07-31,C002,唇膜5g,8,45.0,360.0,日常
2025-07-31,C003,指甲油12ml,5,29.0,145.0,日常
2025-07-31,C004,发膜200ml,4,55.0,220.0,日常
2025-07-31,C005,沐浴球,3,15.0,45.0,日常
2025-08-01,A001,爆款玻尿酸面膜,254,89.0,22606.0,日常
2025-08-01,A002,美白精华液30ml,123,199.0,24477.0,日常
2025-08-01,A003,氨基酸洁面乳120g,113,69.0,7797.0,日常
2025-08-01,A004,烟酰胺原液15ml,85,149.0,12665.0,日常
2025-08-01,A005,防晒霜SPF50+ 50ml,149,129.0,19221.0,日常
2025-08-01,B001,补水面膜10片装,39,59.0,2301.0,日常
2025-08-01,B002,眼霜15ml,32,169.0,5408.0,日常
2025-08-01,B003,身体乳250ml,23,79.0,1817.0,日常
2025-08-01,B004,卸妆水500ml,21,49.0,1029.0,日常
2025-08-01,B005,护手霜50g,4,35.0,140.0,日常
2025-08-01,C001,化妆棉200片,14,19.0,266.0,日常
2025-08-01,C002,唇膜5g,7,45.0,315.0,日常
2025-08-01,C003,指甲油12ml,4,29.0,116.0,日常
2025-08-01,C004,发膜200ml,5,55.0,275.0,日常
2025-08-01,C005,沐浴球,2,15.0,30.0,日常
2025-08-02,A001,爆款玻尿酸面膜,294,89.0,26166.0,日常
2025-08-02,A002,美白精华液30ml,140,199.0,27860.0,日常
2025-08-02,A003,氨基酸洁面乳120g,96,69.0,6624.0,日常
2025-08-02,A004,烟酰胺原液15ml,114,149.0,16986.0,日常
2025-08-02,A005,防晒霜SPF50+ 50ml,211,129.0,27219.0,日常
2025-08-02,B001,补水面膜10片装,40,59.0,2360.0,日常
2025-08-02,B002,眼霜15ml,28,169.0,4732.0,日常
2025-08-02,B003,身体乳250ml,32,79.0,2528.0,日常
2025-08-02,B004,卸妆水500ml,19,49.0,931.0,日常
2025-08-02,B005,护手霜50g,6,35.0,210.0,日常
2025-08-02,C001,化妆棉200片,14,19.0,266.0,日常
2025-08-02,C002,唇膜5g,10,45.0,450.0,日常
2025-08-02,C003,指甲油12ml,6,29.0,174.0,日常
2025-08-02,C004,发膜200ml,5,55.0,275.0,日常
2025-08-02,C005,沐浴球,3,15.0,45.0,日常
2025-08-03,A001,爆款玻尿酸面膜,343,89.0,30527.0,日常
2025-08-03,A002,美白精华液30ml,131,199.0,26069.0,日常
2025-08-03,A003,氨基酸洁面乳120g,114,69.0,7866.0,日常
2025-08-03,A004,烟酰胺原液15ml,92,149.0,13708.0,日常
2025-08-03,A005,防晒霜SPF50+ 50ml,181,129.0,23349.0,日常
2025-08-03,B001,补水面膜10片装,51,59.0,3009.0,日常
2025-08-03,B002,眼霜15ml,34,169.0,5746.0,日常
2025-08-03,B003,身体乳250ml,25,79.0,1975.0,日常
2025-08-03,B004,卸妆水500ml,25,49.0,1225.0,日常
2025-08-03,B005,护手霜50g,7,35.0,245.0,日常
2025-08-03,C001,化妆棉200片,14,19.0,266.0,日常
2025-08-03,C002,唇膜5g,10,45.0,450.0,日常
2025-08-03,C003,指甲油12ml,6,29.0,174.0,日常
2025-08-03,C004,发膜200ml,5,55.0,275.0,日常
2025-08-03,C005,沐浴球,4,15.0,60.0,日常
2025-08-04,A001,爆款玻尿酸面膜,265,89.0,23585.0,日常
2025-08-04,A002,美白精华液30ml,133,199.0,26467.0,日常
2025-08-04,A003,氨基酸洁面乳120g,96,69.0,6624.0,日常
2025-08-04,A004,烟酰胺原液15ml,76,149.0,11324.0,日常
2025-08-04,A005,防晒霜SPF50+ 50ml,156,129.0,20124.0,日常
2025-08-04,B001,补水面膜10片装,35,59.0,2065.0,日常
2025-08-04,B002,眼霜15ml,30,169.0,5070.0,日常
2025-08-04,B003,身体乳250ml,26,79.0,2054.0,日常
2025-08-04,B004,卸妆水500ml,23,49.0,1127.0,日常
2025-08-04,B005,护手霜50g,5,35.0,175.0,日常
2025-08-04,C001,化妆棉200片,13,19.0,247.0,日常
2025-08-04,C002,唇膜5g,8,45.0,360.0,日常
2025-08-04,C003,指甲油12ml,4,29.0,116.0,日常
2025-08-04,C004,发膜200ml,3,55.0,165.0,日常
2025-08-04,C005,沐浴球,3,15.0,45.0,日常
2025-08-05,A001,爆款玻尿酸面膜,216,89.0,19224.0,日常
2025-08-05,A002,美白精华液30ml,130,199.0,25870.0,日常
2025-08-05,A003,氨基酸洁面乳120g,93,69.0,6417.0,日常
2025-08-05,A004,烟酰胺原液15ml,91,149.0,13559.0,日常
2025-08-05,A005,防晒霜SPF50+ 50ml,157,129.0,20253.0,日常
2025-08-05,B001,补水面膜10片装,51,59.0,3009.0,日常
2025-08-05,B002,眼霜15ml,34,169.0,5746.0,日常
2025-08-05,B003,身体乳250ml,23,79.0,1817.0,日常
2025-08-05,B004,卸妆水500ml,19,49.0,931.0,日常
2025-08-05,B005,护手霜50g,5,35.0,175.0,日常
2025-08-05,C001,化妆棉200片,10,19.0,190.0,日常
2025-08-05,C002,唇膜5g,9,45.0,405.0,日常
2025-08-05,C003,指甲油12ml,6,29.0,174.0,日常
2025-08-05,C004,发膜200ml,4,55.0,220.0,日常
2025-08-05,C005,沐浴球,3,15.0,45.0,日常
2025-08-06,A001,爆款玻尿酸面膜,292,89.0,25988.0,日常
2025-08-06,A002,美白精华液30ml,87,199.0,17313.0,日常
2025-08-06,A003,氨基酸洁面乳120g,97,69.0,6693.0,日常
2025-08-06,A004,烟酰胺原液15ml,87,149.0,12963.0,日常
2025-08-06,A005,防晒霜SPF50+ 50ml,145,129.0,18705.0,日常
2025-08-06,B001,补水面膜10片装,53,59.0,3127.0,日常
2025-08-06,B002,眼霜15ml,33,169.0,5577.0,日常
2025-08-06,B003,身体乳250ml,24,79.0,1896.0,日常
2025-08-06,B004,卸妆水500ml,20,49.0,980.0,日常
2025-08-06,B005,护手霜50g,5,35.0,175.0,日常
2025-08-06,C001,化妆棉200片,11,19.0,209.0,日常
2025-08-06,C002,唇膜5g,7,45.0,315.0,日常
2025-08-06,C003,指甲油12ml,6,29.0,174.0,日常
2025-08-06,C004,发膜200ml,4,55.0,220.0,日常
2025-08-06,C005,沐浴球,3,15.0,45.0,日常
2025-08-07,A001,爆款玻尿酸面膜,225,89.0,20025.0,日常
2025-08-07,A002,美白精华液30ml,151,199.0,30049.0,日常
2025-08-07,A003,氨基酸洁面乳120g,118,69.0,8142.0,日常
2025-08-07,A004,烟酰胺原液15ml,88,149.0,13112.0,日常
2025-08-07,A005,防晒霜SPF50+ 50ml,139,129.0,17931.0,日常
2025-08-07,B001,补水面膜10片装,40,59.0,2360.0,日常
2025-08-07,B002,眼霜15ml,31,169.0,5239.0,日常
2025-08-07,B003,身体乳250ml,22,79.0,1738.0,日常
2025-08-07,B004,卸妆水500ml,20,49.0,980.0,日常
2025-08-07,B005,护手霜50g,6,35.0,210.0,日常
2025-08-07,C001,化妆棉200片,10,19.0,190.0,日常
2025-08-07,C002,唇膜5g,10,45.0,450.0,日常
2025-08-07,C003,指甲油12ml,6,29.0,174.0,日常
2025-08-07,C004,发膜200ml,3,55.0,165.0,日常
2025-08-07,C005,沐浴球,2,15.0,30.0,日常
2025-08-08,A001,爆款玻尿酸面膜,250,89.0,22250.0,日常
2025-08-08,A002,美白精华液30ml,106,199.0,21094.0,日常
2025-08-08,A003,氨基酸洁面乳120g,92,69.0,6348.0,日常
2025-08-08,A004,烟酰胺原液15ml,59,149.0,8791.0,日常
2025-08-08,A005,防晒霜SPF50+ 50ml,151,129.0,19479.0,日常
2025-08-08,B001,补水面膜10片装,55,59.0,3245.0,日常
2025-08-08,B002,眼霜15ml,26,169.0,4394.0,日常
2025-08-08,B003,身体乳250ml,24,79.0,1896.0,日常
2025-08-08,B004,卸妆水500ml,16,49.0,784.0,日常
2025-08-08,B005,护手霜50g,6,35.0,210.0,日常
2025-08-08,C001,化妆棉200片,12,19.0,228.0,日常
2025-08-08,C002,唇膜5g,10,45.0,450.0,日常
2025-08-08,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-08,C004,发膜200ml,4,55.0,220.0,日常
2025-08-08,C005,沐浴球,3,15.0,45.0,日常
2025-08-09,A001,爆款玻尿酸面膜,279,89.0,24831.0,日常
2025-08-09,A002,美白精华液30ml,117,199.0,23283.0,日常
2025-08-09,A003,氨基酸洁面乳120g,114,69.0,7866.0,日常
2025-08-09,A004,烟酰胺原液15ml,96,149.0,14304.0,日常
2025-08-09,A005,防晒霜SPF50+ 50ml,183,129.0,23607.0,日常
2025-08-09,B001,补水面膜10片装,54,59.0,3186.0,日常
2025-08-09,B002,眼霜15ml,32,169.0,5408.0,日常
2025-08-09,B003,身体乳250ml,30,79.0,2370.0,日常
2025-08-09,B004,卸妆水500ml,27,49.0,1323.0,日常
2025-08-09,B005,护手霜50g,5,35.0,175.0,日常
2025-08-09,C001,化妆棉200片,17,19.0,323.0,日常
2025-08-09,C002,唇膜5g,9,45.0,405.0,日常
2025-08-09,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-09,C004,发膜200ml,6,55.0,330.0,日常
2025-08-09,C005,沐浴球,3,15.0,45.0,日常
2025-08-10,A001,爆款玻尿酸面膜,347,89.0,30883.0,日常
2025-08-10,A002,美白精华液30ml,153,199.0,30447.0,日常
2025-08-10,A003,氨基酸洁面乳120g,88,69.0,6072.0,日常
2025-08-10,A004,烟酰胺原液15ml,100,149.0,14900.0,日常
2025-08-10,A005,防晒霜SPF50+ 50ml,168,129.0,21672.0,日常
2025-08-10,B001,补水面膜10片装,43,59.0,2537.0,日常
2025-08-10,B002,眼霜15ml,27,169.0,4563.0,日常
2025-08-10,B003,身体乳250ml,29,79.0,2291.0,日常
2025-08-10,B004,卸妆水500ml,24,49.0,1176.0,日常
2025-08-10,B005,护手霜50g,6,35.0,210.0,日常
2025-08-10,C001,化妆棉200片,13,19.0,247.0,日常
2025-08-10,C002,唇膜5g,8,45.0,360.0,日常
2025-08-10,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-10,C004,发膜200ml,4,55.0,220.0,日常
2025-08-10,C005,沐浴球,3,15.0,45.0,日常
2025-08-11,A001,爆款玻尿酸面膜,253,89.0,22517.0,日常
2025-08-11,A002,美白精华液30ml,121,199.0,24079.0,日常
2025-08-11,A003,氨基酸洁面乳120g,85,69.0,5865.0,日常
2025-08-11,A004,烟酰胺原液15ml,83,149.0,12367.0,日常
2025-08-11,A005,防晒霜SPF50+ 50ml,142,129.0,18318.0,日常
2025-08-11,B001,补水面膜10片装,45,59.0,2655.0,日常
2025-08-11,B002,眼霜15ml,32,169.0,5408.0,日常
2025-08-11,B003,身体乳250ml,26,79.0,2054.0,日常
2025-08-11,B004,卸妆水500ml,21,49.0,1029.0,日常
2025-08-11,B005,护手霜50g,4,35.0,140.0,日常
2025-08-11,C001,化妆棉200片,11,19.0,209.0,日常
2025-08-11,C002,唇膜5g,8,45.0,360.0,日常
2025-08-11,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-11,C004,发膜200ml,3,55.0,165.0,日常
2025-08-11,C005,沐浴球,3,15.0,45.0,日常
2025-08-12,A001,爆款玻尿酸面膜,296,89.0,26344.0,日常
2025-08-12,A002,美白精华液30ml,118,199.0,23482.0,日常
2025-08-12,A003,氨基酸洁面乳120g,94,69.0,6486.0,日常
2025-08-12,A004,烟酰胺原液15ml,90,149.0,13410.0,日常
2025-08-12,A005,防晒霜SPF50+ 50ml,161,129.0,20769.0,日常
2025-08-12,B001,补水面膜10片装,49,59.0,2891.0,日常
2025-08-12,B002,眼霜15ml,30,169.0,5070.0,日常
2025-08-12,B003,身体乳250ml,26,79.0,2054.0,日常
2025-08-12,B004,卸妆水500ml,18,49.0,882.0,日常
2025-08-12,B005,护手霜50g,5,35.0,175.0,日常
2025-08-12,C001,化妆棉200片,14,19.0,266.0,日常
2025-08-12,C002,唇膜5g,8,45.0,360.0,日常
2025-08-12,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-12,C004,发膜200ml,4,55.0,220.0,日常
2025-08-12,C005,沐浴球,3,15.0,45.0,日常
2025-08-13,A001,爆款玻尿酸面膜,233,89.0,20737.0,日常
2025-08-13,A002,美白精华液30ml,134,199.0,26666.0,日常
2025-08-13,A003,氨基酸洁面乳120g,85,69.0,5865.0,日常
2025-08-13,A004,烟酰胺原液15ml,75,149.0,11175.0,日常
2025-08-13,A005,防晒霜SPF50+ 50ml,160,129.0,20640.0,日常
2025-08-13,B001,补水面膜10片装,46,59.0,2714.0,日常
2025-08-13,B002,眼霜15ml,31,169.0,5239.0,日常
2025-08-13,B003,身体乳250ml,28,79.0,2212.0,日常
2025-08-13,B004,卸妆水500ml,19,49.0,931.0,日常
2025-08-13,B005,护手霜50g,6,35.0,210.0,日常
2025-08-13,C001,化妆棉200片,11,19.0,209.0,日常
2025-08-13,C002,唇膜5g,9,45.0,405.0,日常
2025-08-13,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-13,C004,发膜200ml,4,55.0,220.0,日常
2025-08-13,C005,沐浴球,3,15.0,45.0,日常
2025-08-14,A001,爆款玻尿酸面膜,235,89.0,20915.0,日常
2025-08-14,A002,美白精华液30ml,116,199.0,23084.0,日常
2025-08-14,A003,氨基酸洁面乳120g,101,69.0,6969.0,日常
2025-08-14,A004,烟酰胺原液15ml,86,149.0,12814.0,日常
2025-08-14,A005,防晒霜SPF50+ 50ml,158,129.0,20382.0,日常
2025-08-14,B001,补水面膜10片装,38,59.0,2242.0,日常
2025-08-14,B002,眼霜15ml,30,169.0,5070.0,日常
2025-08-14,B003,身体乳250ml,23,79.0,1817.0,日常
2025-08-14,B004,卸妆水500ml,17,49.0,833.0,日常
2025-08-14,B005,护手霜50g,5,35.0,175.0,日常
2025-08-14,C001,化妆棉200片,9,19.0,171.0,日常
2025-08-14,C002,唇膜5g,9,45.0,405.0,日常
2025-08-14,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-14,C004,发膜200ml,4,55.0,220.0,日常
2025-08-14,C005,沐浴球,3,15.0,45.0,日常
2025-08-15,A001,爆款玻尿酸面膜,230,89.0,20470.0,日常
2025-08-15,A002,美白精华液30ml,119,199.0,23681.0,日常
2025-08-15,A003,氨基酸洁面乳120g,68,69.0,4692.0,日常
2025-08-15,A004,烟酰胺原液15ml,88,149.0,13112.0,日常
2025-08-15,A005,防晒霜SPF50+ 50ml,169,129.0,21801.0,日常
2025-08-15,B001,补水面膜10片装,43,59.0,2537.0,日常
2025-08-15,B002,眼霜15ml,28,169.0,4732.0,日常
2025-08-15,B003,身体乳250ml,26,79.0,2054.0,日常
2025-08-15,B004,卸妆水500ml,21,49.0,1029.0,日常
2025-08-15,B005,护手霜50g,6,35.0,210.0,日常
2025-08-15,C001,化妆棉200片,12,19.0,228.0,日常
2025-08-15,C002,唇膜5g,7,45.0,315.0,日常
2025-08-15,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-15,C004,发膜200ml,4,55.0,220.0,日常
2025-08-15,C005,沐浴球,3,15.0,45.0,日常
2025-08-16,A001,爆款玻尿酸面膜,287,89.0,25543.0,日常
2025-08-16,A002,美白精华液30ml,122,199.0,24278.0,日常
2025-08-16,A003,氨基酸洁面乳120g,98,69.0,6762.0,日常
2025-08-16,A004,烟酰胺原液15ml,74,149.0,11026.0,日常
2025-08-16,A005,防晒霜SPF50+ 50ml,187,129.0,24123.0,日常
2025-08-16,B001,补水面膜10片装,43,59.0,2537.0,日常
2025-08-16,B002,眼霜15ml,29,169.0,4901.0,日常
2025-08-16,B003,身体乳250ml,22,79.0,1738.0,日常
2025-08-16,B004,卸妆水500ml,20,49.0,980.0,日常
2025-08-16,B005,护手霜50g,6,35.0,210.0,日常
2025-08-16,C001,化妆棉200片,12,19.0,228.0,日常
2025-08-16,C002,唇膜5g,7,45.0,315.0,日常
2025-08-16,C003,指甲油12ml,6,29.0,174.0,日常
2025-08-16,C004,发膜200ml,4,55.0,220.0,日常
2025-08-16,C005,沐浴球,4,15.0,60.0,日常
2025-08-17,A001,爆款玻尿酸面膜,325,89.0,28925.0,日常
2025-08-17,A002,美白精华液30ml,139,199.0,27661.0,日常
2025-08-17,A003,氨基酸洁面乳120g,93,69.0,6417.0,日常
2025-08-17,A004,烟酰胺原液15ml,97,149.0,14453.0,日常
2025-08-17,A005,防晒霜SPF50+ 50ml,190,129.0,24510.0,日常
2025-08-17,B001,补水面膜10片装,48,59.0,2832.0,日常
2025-08-17,B002,眼霜15ml,28,169.0,4732.0,日常
2025-08-17,B003,身体乳250ml,33,79.0,2607.0,日常
2025-08-17,B004,卸妆水500ml,22,49.0,1078.0,日常
2025-08-17,B005,护手霜50g,6,35.0,210.0,日常
2025-08-17,C001,化妆棉200片,14,19.0,266.0,日常
2025-08-17,C002,唇膜5g,10,45.0,450.0,日常
2025-08-17,C003,指甲油12ml,6,29.0,174.0,日常
2025-08-17,C004,发膜200ml,4,55.0,220.0,日常
2025-08-17,C005,沐浴球,4,15.0,60.0,日常
2025-08-18,A001,爆款玻尿酸面膜,326,89.0,29014.0,日常
2025-08-18,A002,美白精华液30ml,141,199.0,28059.0,日常
2025-08-18,A003,氨基酸洁面乳120g,103,69.0,7107.0,日常
2025-08-18,A004,烟酰胺原液15ml,74,149.0,11026.0,日常
2025-08-18,A005,防晒霜SPF50+ 50ml,227,129.0,29283.0,日常
2025-08-18,B001,补水面膜10片装,39,59.0,2301.0,日常
2025-08-18,B002,眼霜15ml,28,169.0,4732.0,日常
2025-08-18,B003,身体乳250ml,23,79.0,1817.0,日常
2025-08-18,B004,卸妆水500ml,24,49.0,1176.0,日常
2025-08-18,B005,护手霜50g,6,35.0,210.0,日常
2025-08-18,C001,化妆棉200片,10,19.0,190.0,日常
2025-08-18,C002,唇膜5g,8,45.0,360.0,日常
2025-08-18,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-18,C004,发膜200ml,4,55.0,220.0,日常
2025-08-18,C005,沐浴球,2,15.0,30.0,日常
2025-08-19,A001,爆款玻尿酸面膜,237,89.0,21093.0,日常
2025-08-19,A002,美白精华液30ml,115,199.0,22885.0,日常
2025-08-19,A003,氨基酸洁面乳120g,96,69.0,6624.0,日常
2025-08-19,A004,烟酰胺原液15ml,80,149.0,11920.0,日常
2025-08-19,A005,防晒霜SPF50+ 50ml,170,129.0,21930.0,日常
2025-08-19,B001,补水面膜10片装,40,59.0,2360.0,日常
2025-08-19,B002,眼霜15ml,24,169.0,4056.0,日常
2025-08-19,B003,身体乳250ml,23,79.0,1817.0,日常
2025-08-19,B004,卸妆水500ml,23,49.0,1127.0,日常
2025-08-19,B005,护手霜50g,5,35.0,175.0,日常
2025-08-19,C001,化妆棉200片,15,19.0,285.0,日常
2025-08-19,C002,唇膜5g,8,45.0,360.0,日常
2025-08-19,C003,指甲油12ml,4,29.0,116.0,日常
2025-08-19,C004,发膜200ml,4,55.0,220.0,日常
2025-08-19,C005,沐浴球,3,15.0,45.0,日常
2025-08-20,A001,爆款玻尿酸面膜,223,89.0,19847.0,日常
2025-08-20,A002,美白精华液30ml,156,199.0,31044.0,日常
2025-08-20,A003,氨基酸洁面乳120g,84,69.0,5796.0,日常
2025-08-20,A004,烟酰胺原液15ml,93,149.0,13857.0,日常
2025-08-20,A005,防晒霜SPF50+ 50ml,184,129.0,23736.0,日常
2025-08-20,B001,补水面膜10片装,44,59.0,2596.0,日常
2025-08-20,B002,眼霜15ml,26,169.0,4394.0,日常
2025-08-20,B003,身体乳250ml,24,79.0,1896.0,日常
2025-08-20,B004,卸妆水500ml,21,49.0,1029.0,日常
2025-08-20,B005,护手霜50g,6,35.0,210.0,日常
2025-08-20,C001,化妆棉200片,12,19.0,228.0,日常
2025-08-20,C002,唇膜5g,7,45.0,315.0,日常
2025-08-20,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-20,C004,发膜200ml,4,55.0,220.0,日常
2025-08-20,C005,沐浴球,2,15.0,30.0,日常
2025-08-21,A001,爆款玻尿酸面膜,238,89.0,21182.0,日常
2025-08-21,A002,美白精华液30ml,100,199.0,19900.0,日常
2025-08-21,A003,氨基酸洁面乳120g,102,69.0,7038.0,日常
2025-08-21,A004,烟酰胺原液15ml,106,149.0,15794.0,日常
2025-08-21,A005,防晒霜SPF50+ 50ml,191,129.0,24639.0,日常
2025-08-21,B001,补水面膜10片装,42,59.0,2478.0,日常
2025-08-21,B002,眼霜15ml,28,169.0,4732.0,日常
2025-08-21,B003,身体乳250ml,27,79.0,2133.0,日常
2025-08-21,B004,卸妆水500ml,22,49.0,1078.0,日常
2025-08-21,B005,护手霜50g,5,35.0,175.0,日常
2025-08-21,C001,化妆棉200片,12,19.0,228.0,日常
2025-08-21,C002,唇膜5g,10,45.0,450.0,日常
2025-08-21,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-21,C004,发膜200ml,4,55.0,220.0,日常
2025-08-21,C005,沐浴球,3,15.0,45.0,日常
2025-08-22,A001,爆款玻尿酸面膜,278,89.0,24742.0,日常
2025-08-22,A002,美白精华液30ml,106,199.0,21094.0,日常
2025-08-22,A003,氨基酸洁面乳120g,93,69.0,6417.0,日常
2025-08-22,A004,烟酰胺原液15ml,74,149.0,11026.0,日常
2025-08-22,A005,防晒霜SPF50+ 50ml,151,129.0,19479.0,日常
2025-08-22,B001,补水面膜10片装,55,59.0,3245.0,日常
2025-08-22,B002,眼霜15ml,32,169.0,5408.0,日常
2025-08-22,B003,身体乳250ml,25,79.0,1975.0,日常
2025-08-22,B004,卸妆水500ml,17,49.0,833.0,日常
2025-08-22,B005,护手霜50g,5,35.0,175.0,日常
2025-08-22,C001,化妆棉200片,14,19.0,266.0,日常
2025-08-22,C002,唇膜5g,7,45.0,315.0,日常
2025-08-22,C003,指甲油12ml,6,29.0,174.0,日常
2025-08-22,C004,发膜200ml,3,55.0,165.0,日常
2025-08-22,C005,沐浴球,3,15.0,45.0,日常
2025-08-23,A001,爆款玻尿酸面膜,361,89.0,32129.0,日常
2025-08-23,A002,美白精华液30ml,106,199.0,21094.0,日常
2025-08-23,A003,氨基酸洁面乳120g,125,69.0,8625.0,日常
2025-08-23,A004,烟酰胺原液15ml,77,149.0,11473.0,日常
2025-08-23,A005,防晒霜SPF50+ 50ml,178,129.0,22962.0,日常
2025-08-23,B001,补水面膜10片装,51,59.0,3009.0,日常
2025-08-23,B002,眼霜15ml,38,169.0,6422.0,日常
2025-08-23,B003,身体乳250ml,18,79.0,1422.0,日常
2025-08-23,B004,卸妆水500ml,17,49.0,833.0,日常
2025-08-23,B005,护手霜50g,6,35.0,210.0,日常
2025-08-23,C001,化妆棉200片,14,19.0,266.0,日常
2025-08-23,C002,唇膜5g,8,45.0,360.0,日常
2025-08-23,C003,指甲油12ml,5,29.0,145.0,日常
2025-08-23,C004,发膜200ml,4,55.0,220.0,日常
2025-08-23,C005,沐浴球,3,15.0,45.0,日常
2025-08-24,A001,爆款玻尿酸面膜,269,89.0,23941.0,日常
2025-08-24,A002,美白精华液30ml,144,199.0,28656.0,日常
2025-08-24,A003,氨基酸洁面乳120g,118,69.0,8142.0,日常
2025-08-24,A004,烟酰胺原液15ml,116,149.0,17284.0,日常
2025-08-24,A005,防晒霜SPF50+ 50ml,166,129.0,21414.0,日常
2025-08-24,B001,补水面膜10片装,50,59.0,2950.0,日常
